Id,Nombre d'étoiles,Commentaire,Date,Répondu
1119,5,"Tres content de ma commande,bonne…Tres content de ma commande,bonne qualité et reçue tres rapidement.",04 juin 2022,0
1120,5,"Livraison rapide,bon rapport qualité…Livraison rapide,bon rapport qualité prix.je recommanderai.",03 juin 2022,0
1121,5,"Cartons livrés rapidementCartons livrés rapidement, en bon état et conformes à nos attentes.",03 juin 2022,0
1122,5,"Tout comme convenuTout comme convenu, tout comme prévu ! 😉",03 juin 2022,0
1123,5,Commande et expédition hyper rapide !Commande et expédition hyper rapide !! Par contre pour la livraison ce serait bien d'avoir un créneau horaire (même 4h) et le colis déposé devant la porte serait un plus! Mais c'est juste une amélioration !Merci à vos équipes !,03 juin 2022,0
1124,5,ParfaitParfait rapide simple,03 juin 2022,0
1125,5,Très pratique et bien protégéTrès pratique et bien protégé  ! Comme toujours livraison rapide. Au Top ! .Une taille supplémentaire de 42 X 52 cm sera -t-elle un jour possible ?Merci  encore,03 juin 2022,0
1126,5,Livraison rapide très bien.,03 juin 2022,0
1127,5,Reçu dans les délais.,03 juin 2022,0
1128,3,"Commande d'un lot de 20 cartons avec rouleau protection bulle et rouleau collant.Commande d'un lot de 20 cartons, d'un rouleau bulle et d'un rouleau de collant pour fermer les cartons.Reçu dans un emballage déchiré: 19 cartons sans bulle et sans collant.Contact pris et je reçois dès le lendemain le 20 ° carton avec le rouleau  bulle mais sans le collant.D'ou vient le problème?Service emballage ou service de livraison?",03 juin 2022,0
1129,5,"excellent siteexcellent site large choix de modèles,le plus livraison rapide.",03 juin 2022,0
1130,5,Bon cartonCarton très pratique et résistant,26 mai 2022,0
1131,1,"Bonjour,Bonjour,Je vous conseillerais de changer votre service de livraison. Cela fait une semaine que je n'ai pas reçu mon colis, et que DPD me balade d'un service à un autre. Pour ma part Carton Market a bien fait sa part du travail, en revanche ne pas veiller à la finalisation du parcours client, ""livraison compris"", vous rend autant responsable que vos prestataires. Navré pour ce commentaire négatif, mais moi je ne connais que vous. Je n'ai pas choisi votre méthode de livraison, qui m'a été facturée en plus.Merci.",02 juin 2022,0
1132,5,Très bon rapport qualité/prix,02 juin 2022,0
1133,5,"PARFAIT, MERCI.Rapidité de réaction pour envoi. Qualité de l'envoi (spécialité ...). Qualité et rapidité du transporteur dédié. Que demander de plus.PARFAIT, MERCI. A +++++++",01 juin 2022,0
1134,3,"DommageDommage, les cartons étaient mal emballés et légèrement abimés !!!",01 juin 2022,0
1135,5,"Toujours parfaitToujours parfait, produits d'excellente qualité et livraison rapide",01 juin 2022,0
1136,1,"BonsoirBonsoir, j’ai appelé quatre fois cet après-midi mes colis sont indiqué comme livré et je n’ai toujours pas reçu c’est dernier…",01 juin 2022,0
1137,5,Rapide et conforme,01 juin 2022,0
1138,5,SuperSuperDelai livraison respecté et commande des différents types de cartons respectée,01 juin 2022,0
1139,5,Livraison rapide et conforme,27 mai 2022,0
1140,2,La double cannelure est vraiment très…La double cannelure est vraiment très fine !!,01 juin 2022,0
1141,5,"Service rapide et efficaceService rapide et efficace, merci !",25 mai 2022,0
1142,5,Grand choix de cartons et…Grand choix de cartons et d'accessoires; bon rapport qualité-prix; service de livraison très rapideJe recommande,01 juin 2022,0
1143,5,Livrer dans les temps parfait,01 juin 2022,0
1144,5,Top rien à redirecartons  livrés le lendemain de la commande !Commande complète livreur sympa livraison sécurisée par code sms.Top 👍🏻,31 mai 2022,0
1145,5,"Le choix est largeLe choix est large, la qualité bonne et les délais sont respectés. Que demander de plus? J'avais besoin rapidement de cartons dans des dimensions peu courantes, j'ai trouvé ici la solution. Je recommande.",31 mai 2022,0
1146,5,"bonne qualitébonne qualité , livraison ok",31 mai 2022,0
1147,5,Livré rapidement et conforme à ma…Livré rapidement et conforme à ma commande.,31 mai 2022,0
1148,5,Commande et livraison tout était rapide…Commande et livraison tout était rapide et parfait et les produits (différends types de cartons et housses parfaits) merci,26 mai 2022,0
1149,5,RAS carton conforme et livraison rapide,31 mai 2022,0
1150,5,"Très bien...Envoi rapide, produit conforme...Parfait",31 mai 2022,0
1151,5,Très bon produit je recommande vivement,31 mai 2022,0
1152,5,ParfaitParfait . Rapide . Fiable,31 mai 2022,0
1153,5,TOUT EST PARFAITTOUT EST PARFAIT SIMPLICITE DANS LA COMMANDEET LIVRAISON ULTRA RAPIDE COMPLIMENTS,31 mai 2022,0
1154,5,"Plus que parfaitParfait. Livraison ultra rapide. Aucun problème. Efficacité 100%. Ça fait 15 jours que j'ai des livraisons foireuses (avec d'autres sociétés) Et là, enfin ! inespéré ! Une livraison quasi le lendemain de ma commande, réussie et sans frais. Rare de nos jours.",25 mai 2022,0
1155,4,"satisfaitesatisfaite, merci",31 mai 2022,0
1156,5,Conforme à mes attentes,31 mai 2022,0
1157,5,Commande faite très facilement et reçue…Commande faite très facilement et reçue très très rapidement; cartons parfaits tout est bien ! une entreprise qui travaille super bien merci ...,31 mai 2022,0
1158,5,Je vais commander souvent j’espère avoir des code promoJe vais commander souvent j’espère avoirDes codes promos !!!!,30 mai 2022,0
1159,4,attentionattentionPaquets déposés dans  les parties communes sans s'assurer qu'une quelquonque personne fasse la réception alors que l'intendant étant joignableheureusement pas de voldommage que le livreur n'ai fait aucun effort,30 mai 2022,0
1160,5,ParfaitParfait .rien à signaler,30 mai 2022,0
1161,5,Commande conforme et livraison rapide,30 mai 2022,0
1162,5,très satisfaite,30 mai 2022,0
1163,5,"rapidité et efficacitéDélai respecté, livraison rapide. Super",30 mai 2022,0
1164,5,"Livraison rapideLivraison rapide,  matériel de qualité",30 mai 2022,0
1165,5,"bon ressentiexpédition rapide, bon format des caisses reçues, empilage possible, c'est ce que je voulais car je n'ai pas le temps de bien déménager, alors j'empile, bonne réaction de la société au tel",26 avril 2022,0
1166,5,Bon prix et livraison tres vite,30 mai 2022,0
1167,5,"Facilité de commandeFacilité de commande, délai de livraison très rapide, articles de qualité, je recommande ce site",30 mai 2022,0
1168,5,"Comme d’habitude,livraison rapide et…Comme d’habitude,livraison rapide et toujours conforme.",30 mai 2022,0
1169,5,"Tout a était rapide et parfaitTout a était rapide et parfait, je recommande !",30 mai 2022,0
1170,5,Très bon produitTrès bon produit Très bon prixLivraison très vite Merci beaucoup,30 mai 2022,0
1171,5,"Service rapide et professionnelService rapide et professionnel: livraison sous 24 heures, emaballage parfait et large choix de cartons. Je recommande !",30 mai 2022,0
1172,1,Je n'ai pas reçu mes cartons étant…Je n'ai pas reçu mes cartons étant absent au moment du passage du livreur. Aucun message depuis...quid de ma commande ????Actuellement j'ai payé pour...RIEN!!!Comment puis-je recevoir ma commande ?,30 mai 2022,0
1173,1,Il manque un carton dans le lot…Il manque un carton dans le lot ............,30 mai 2022,0
1174,5,"Bonjour,Bonjour,Le service bien, à par la livraison les cartons abîmés.aussi non rien à direMerci",30 mai 2022,0
1175,5,Rapide efficace et 1 cliente satisfaite…Rapide efficace et 1 cliente satisfaite .,29 mai 2022,0
1176,5,RIEN A DIRERIEN A DIRE SERVICE  CORRECTEDELAI DE LIVRAISON RESPECTE,28 mai 2022,0
1177,5,"Excellent serviceExcellent service, merci, de la commande à la livraison.",23 mai 2022,0
1178,1,désolé mais je n'ai rien reçu.désolé mais je n'ai rien reçu.je n'ai pas pu joindre le transporteur le problème est que j'ai besoins de ces cartons,27 mai 2022,0
1179,5,Très satisfaiteTrès satisfaite des cartons pratiques,27 mai 2022,0
1180,5,"Livraison rapide bien emballéLivraison rapide bien emballé,  je recommande",27 mai 2022,0
1181,5,livraison ultra rapide Tres bonne…livraison ultra rapide Tres bonne qualité du produit  (cartons pour 33t)  Prix tres compétitif.Parfait,26 mai 2022,0
1182,5,Envoi très rapide.,26 mai 2022,0
1183,5,Parfait !Livraison super rapide parfait !,26 mai 2022,0
1184,5,"Très adapté pour les livres,",26 mai 2022,0
1185,5,Produit conformeProduit conformeMais Livraison desastreuse,26 mai 2022,0
1186,5,"Top !Top, réception ultra rapide, bonnes quantités, tout est parfait.",26 mai 2022,0
1187,5,"Carton Market : c'est parfaitRAS tout a été parfait : communication, livraison à l'heure, état de la livraison, si tout pouvait être comme cela en france ; ce serait merveilleux !!",26 mai 2022,0
1188,5,La vitesse de livraison est juste…La vitesse de livraison est juste magistrate !!! Les cartons de bonne qualité et tellement pratique pour la livraison de mes toiles (je suis artiste peintre animalier),26 mai 2022,0
1189,5,très bientrès bien bonne réception comme toujours,25 mai 2022,0
1190,5,Patfzz ai ou comme d’habitude,25 mai 2022,0
1191,5,Très bienTrès bien : rapidité et qualité,25 mai 2022,0
1192,5,top!top! les cartons format vinyles sont parfait,25 mai 2022,0
1193,5,APPLI INTUITIVEAPPLI INTUITIVEPRODUIT JOLIEXPEDITION RAPIDE,25 mai 2022,0
1194,5,Livraison rapide et cartons de bonne…Livraison rapide et cartons de bonne qualité. Parfait!,25 mai 2022,0
1195,5,"Entreprise très sérieuseEntreprise très sérieuse, rapidité d'envoi, prix compétitifs. Rien à redire.",25 mai 2022,0
1196,5,ConformeConforme...............,25 mai 2022,0
1197,5,"Livraison dans les tempsLivraison dans les temps, colis conformes",25 mai 2022,0
1198,5,"Commande facile à passer et rapidité…Commande facile à passer et rapidité dans la livraison,, il manque juste à mon sens un rouleau de scotch #fragile # mais en dehors de ça c'est parfait",25 mai 2022,0
1199,5,Nickel ds les delais!,24 mai 2022,0
1200,5,Top 👍Top ! Achats pour un déménagement : prix compétitifs et livraison rapide en 48h ! Merci 😊,24 mai 2022,0
1201,5,Livraison rapide et livreur extrêmement…Livraison rapide et livreur extrêmement agréable.,24 mai 2022,0
1202,5,Service rapide et cartons de bonne…Service rapide et cartons de bonne qualité. Il n’y a plus qu’à..,24 mai 2022,0
1203,4,Livraison très rapide..Livraison très rapide... cartons conformes à la commande...,24 mai 2022,0
1204,5,Top !Expérience top !,24 mai 2022,0
1205,5,"CompétantCompétant, réactif ,bons produits ,que dire d’autre 😄",24 mai 2022,0
1206,5,Transaction parfaite.Transaction parfaite.Merci.,24 mai 2022,0
1207,5,Parfait bien emballé livraison rapide,24 mai 2022,0
1208,5,Rapide und correct!,24 mai 2022,0
1209,5,Paquet arrivé dans les temps et en bon…Paquet arrivé dans les temps et en bon état c'est parfait.Cordialement,24 mai 2022,0
1210,5,"très bon rapport qualité prixtrès bon rapport qualité prix, livraison rapide.",09 mai 2022,0
1211,5,"Très bien bonne qualitéTrès bien, rapide, les cartons sont de très bonne qualité et en rapport avec le prix",24 mai 2022,0
1212,5,très content de mon achat et dans les…très content de mon achat et dans les délais.,24 mai 2022,0
1213,5,Parfais comme toujours,23 mai 2022,0
1214,5,A Recommander impeccable,23 mai 2022,0
1215,5,"rien à dire ,Parfait Merçi de vos…rien à dire ,Parfait Merçi de vos services",23 mai 2022,0
1216,5,Très  bon accueil et conseils très…Très  bon accueil et conseils très utiles Merci,23 mai 2022,0
1217,5,Top rapide et efficace,23 mai 2022,0
1218,1,"Impossible de réussir avoir mes colisImpossible de réussir avoir mes colis , le service de  livraison est défaillant et chaque jour une nouvelle excuse m’est donné.Je n’ai toujours pas t’écuma commande et au prix de elle une trouve ça navrant et je pèse mes mots .",23 mai 2022,0
1219,5,Livraison rapideLivraison rapide. 24h.Site simple et efficace. Cartons de bonne qualité.Paiement sécurisé.Tout s'est bien passé.Merci.Bien cordialement.Thierry Arazan,23 mai 2022,0
1220,4,très pratique et solidetrès pratique et solidemais les frais de port sont trop élevéset je déplore l'obligation de dépenser au moins 15 euros pour pouvoir commander,23 mai 2022,0
1221,5,Envoi rapide et sécurisé avec remise en…Envoi rapide et sécurisé avec remise en main propre.Je recommande leur professionnalisme,23 mai 2022,0
1222,4,"Très pratique pour un déménagementTrès pratique pour un déménagement, la livraison a été très rapide et efficace. Aucun produit n’était manquant. Cependant, certains cartons ont lâché au niveau de la poignée qui servait à les porter. Mais globalement de bonne qualité",23 mai 2022,0
1223,5,Rapide et conforme,23 mai 2022,0
1224,5,Parfait !Parfait !Livraison super rapide.,23 mai 2022,0
1225,5,"Rapidité d'expéditionRapidité d'expédition, commande conforme.",23 mai 2022,0
1226,4,"Choix bien expliqué et livraison…Choix bien expliqué et livraison conforme aux délais annoncésPrix de transport élevé au regard du coût de la marchandise, surtout pour un particulier qui commande le strict nécessaire",23 mai 2022,0
1227,5,Très bon service et livraison…Très bon service et livraison extrêmement rapide. Les produits sont de très bonne qualité. Je commande depuis 5 ans. Très satisfaite.,23 mai 2022,0
1228,5,Rien à redireRien à redire Livraison rapideCartons de qualité,23 mai 2022,0
1229,3,quantites manquantes,23 mai 2022,0
1230,5,"Cartons de qualités.Très bon cartons,de bonne qualité.je recommande sans soucis carton market pour ses cartons et la livraison rapide et très un bon conditionnement de la commande.",23 mai 2022,0
1231,5,"Très bienTrès bien. Reçu rapidement et bon prix, parfait !",23 mai 2022,0
1232,5,"Tout parfait !Bonjour,J'avais commandé un rouleau de papier bulle de 50m et un carton verres/assiettes pour ranger un service à café en porcelaine. Ces produits sont très bien. Le carton est solide, la vaisselle est rangée correctement et bien protégée. La livraison a été effectuée rapidement et les tarifs des produits sont tout à fait raisonnables. J'ai comparé avec plusieurs autres enseignes. En cas de besoin, je reviendrai chez Carton Market. Merci beaucoup.",23 mai 2022,0
1233,3,Problème de produits non conformes à la…Problème de produits non conformes à la commande,21 mai 2022,0
1234,5,commande ultra rapide  prix competitif …commande ultra rapide  prix competitif  livraison express,21 mai 2022,0
1235,5,Commande reçue en temps et en heureCommande reçue en temps et en heure. Rien à redire,20 mai 2022,0
1236,5,"Très bon siteTrès bon site Traitement rapide de la commande après un virement.Livraison à domicile 48 h, avec suivi, emballage parfait.Chauffeur sympa.Je conseille vivement.",20 mai 2022,0
1237,5,Commande livrée rapidement,20 mai 2022,0
1238,5,au top du top!au top du top!Rapide et efficace!!+++++++++,20 mai 2022,0
1239,5,"RapideRapide, colis conforme à mes attentes",20 mai 2022,0
1240,5,"ClairClair, net et rapide",19 mai 2022,0
1241,5,RéactifsSite bien fait. Equipe très réactive. J'ai reçu mes cartons dans les meilleurs délais.Les cartons sont de très bonne qualité. Je recommande sans hésiter.,19 mai 2022,0
1242,5,Super rapideRapide efficaceJe recommande,19 mai 2022,0
1243,5,Tres contents,19 mai 2022,0
1244,3,"La livraison ok, mais poignées des cartons pas solidesLa livraison a été très rapide et bien. Les cartons eux mêmes ne sont pas terribles. Les poignées en particulier ne sont pas solides. C'est très génant",19 mai 2022,0
1245,5,Expédition très rapide parfaitExpédition très rapide . Très bonne qualité,19 mai 2022,0
1246,5,supersuper efficace et rapide,19 mai 2022,0
1247,4,"Cartons parfaits pour mon futur…Cartons parfaits pour mon futur déménagement, je regrette toutefois que la société dpd ait laissé mes cartons en rez de chaussée de mon immeuble sans explications.",19 mai 2022,0
1248,5,"Livraison plus que rapide !Commande effectuée en milieu d'après midi, livré le lendemain à 18h00Seul petit bémol que l'on pourrait relever, les cartons (d'emballage) était vraiment abimés mais l'intégralité de la commande était présent, c'est l'essentiel Je recommande",12 mai 2022,0
1249,5,"Livraison très rapideLivraison très rapide, le lendemain  de ma commande. Livré chez moi, à mon domicile suviant les instructions données. Bravo Carton Market. Formidable",19 mai 2022,0
1250,5,Rapidité et communication sur…Rapidité et communication sur l'avancement de la livraison. Le sous-traitant pour la livraison idem aimable et ponctuel. Il m'a averti de son arrivée. Franchement rien à dire. Je recommande sans problème.,18 mai 2022,0
1251,5,Rien à dire tout était parfait 👍 je…Rien à dire tout était parfait 👍 je vous recommanderai !,18 mai 2022,0
1252,5,Livraison ultra-rapide,18 mai 2022,0
1253,5,"cartons solidescartons solides , bien pensés pour ranger de la vaisselle",18 mai 2022,0
1254,5,Transaction parfaite avec une livraison…Transaction parfaite avec une livraison hyper rapide !,18 mai 2022,0
1255,5,tout a été parfait de la commande à la…tout a été parfait de la commande à la livraison,18 mai 2022,0
1256,3,"C'est plus côté livraison que les…La commande était conforme, parfait, mais c'est plus côté livraison que les choses sont a améliorerNous ne sommes pas prévenu du jour ou d'un créneau horaire de livraisonTotal, ma livraison a été déposée dans un magasin, n'ayant pas pu répondre a temps a l'appel du chauffeur.Si j'ai commandé, c'était pour éviter d'avoir a aller chercher la commande qlq part.Les cartons en eux même sont conformes. Merci",18 mai 2022,0
1257,5,Rapidité et efficacité!,18 mai 2022,0
1258,5,Prix correct et livraison rapide,17 mai 2022,0
1259,5,Super rapideSuper rapideemballage de qualité,17 mai 2022,0
1260,5,Commande très facile livraison très…Commande très facile livraison très rapide et vraiment super ces cartons pour démménager.,17 mai 2022,0
1261,5,Livraison rapide et complète  rien a…Livraison rapide et complète  rien a dire super,17 mai 2022,0
1262,5,Cartons livrés très rapidement et en…Cartons livrés très rapidement et en très bon état,17 mai 2022,0
1263,5,Rapidité.Rapidité.efficacité.,17 mai 2022,0
1264,5,"Satisfait pour la commandeSatisfait pour la commandeMais pas pour la livraison, initialement livraison prévu à mon domicile et j’ai dû la retirer en point relais.",17 mai 2022,0
1265,5,Pratique et rapide à installerExpédition très rapide.Les boîtes sont bien étudiées pour ranger des chaussures et semblent solides. Montage simple et rapide.,17 mai 2022,0
1266,5,Top comme serviceTop comme service.  Cartons de bonne qualité,17 mai 2022,0
1267,5,parfait :parfait : clarté et efficacité,17 mai 2022,0
1268,5,"envoi rapide et conformeenvoi rapide et conforme , toujours aussi satisfaite",17 mai 2022,0
1269,4,RIEN A DIRE. PARFAIT,17 mai 2022,0
1270,5,Produit conforme et bien emballéProduit conforme et bien emballé . Livraison en 48h malgré une commande effectuée durant le we . Je recommande,17 mai 2022,0
1271,4,ok rapidité de l envoiokenvoi rapide,16 mai 2022,0
1272,5,Deuxième commande sur ce siteDeuxième commande sur ce site. Entièrement satisfait. Les produits sont de bonne qualité avec des prix compétitifs et une livraison rapide. Je recommande ce site.,16 mai 2022,0
1273,5,reception tres tres rapide.beaucoup de…reception tres tres rapide.beaucoup de choix.prix competitifs,16 mai 2022,0
1274,5,Colis reçu en bon étatColis reçu en bon étatDommage cependant que la livraison ait été effectuée en mon absence malgré mes recommandations,16 mai 2022,0
1275,5,Confirme conforme et rapide,16 mai 2022,0
1276,4,"Fait son office,pas de soucis…Fait son office,pas de soucis particulier mon déménagement s'est bien passé et sans casse.Je recommande ces cartons !",16 mai 2022,0
1277,5,"envoi rapideenvoi rapide, correspond à la commande .Site fiable",16 mai 2022,0
1278,5,Livraison rapideLivraison rapide. Produits conformes.,16 mai 2022,0
1279,5,livraison rapide et conforme,16 mai 2022,0
1280,5,Livraison rapide et efficaceLivraison rapide et efficace. Conforme à la commande,01 mai 2022,0
1281,4,Expédition rapide.Expédition rapide.Cartons pourrait être plus résistants.Satisfait dans l'ensemble.,16 mai 2022,0
1282,5,parfaitexperience parfaite,16 mai 2022,0
1283,5,Livraison dans les 48h00 comme prévue…Livraison dans les 48h00 comme prévue sans erreurs malgré la diversité commandée.Tout a été parfait.,16 mai 2022,0
1284,5,Un sans fautelivraison rapide emballage soigné cartons de qualités aucun manquant livraison compléte,16 mai 2022,0
1285,5,Cartons de bonne qualité et résistant .Cartons de bonne qualité et résistant .Frais d'envoi un peu trop cher,16 mai 2022,0
1286,5,Conforme à la demandeConforme à la demande Livraison rapide,16 mai 2022,0
1287,5,Commande de cartonsRéception dans les délais annoncés et dans un emballage correct,16 mai 2022,0
1288,5,"Très contente de mon achatTrès contente de mon achat, en voie rapide",16 mai 2022,0
1289,5,Super pratique ces cartons et résistantSuper pratique ces cartons et résistant merci je vais en recommander d'ailleurs au top👍 et bon rapport qualité prix.,16 mai 2022,0
1290,5,"Service 5*Produits de qualité, bon rapport qualité/ prix. Envoi rapide.Service 5*",16 mai 2022,0
1291,5,"Bonne qualité et envois rapidesBonne qualité et envois rapides, mais je l ai déja dit, ce qui est penible c est de reçevoir un mail incitant de laisser une évaluation à CHAQUE commande!!!! Arretez svp !",13 mai 2022,0
1292,5,très bientrès bien !!!!!!!!!!,13 mai 2022,0
1293,5,Très satisfait de mon achat à carton marketTrès satisfait de mon achat Délai de livraison très rapide Les produits commandés sont conformes à ce que j avais demandé Entreprise sérieuse que je recommande,13 mai 2022,0
1294,3,Livraison rapideLivraison rapide. Mais carton de protection éventré à plusieurs endroits. Et 1 carton à l'intérieur abîmé. ....,13 mai 2022,0
1295,5,Cartons conformes à la descriptionCartons conformes à la description. Je regrette de ne pas en avoir commandé plus.,02 mai 2022,0
1296,5,livraison rapide et respectée dans les…livraison rapide et respectée dans les délais. C'est parfait,13 mai 2022,0
1297,5,"Une experience positive (2 commandes)Rapide, conforme a la commande . Un partenaire trés fiable  purun demenagement",02 mai 2022,0
1298,5,Livraison ultra rapide et conforme à ma…Livraison ultra rapide et conforme à ma commande. Je suis pleinement satisfait,13 mai 2022,0
1299,4,"Livraison parfaitement conforme à la…Livraison parfaitement conforme à la commande et rapide. Cartons de qualité, résistants.",12 mai 2022,0
1300,5,Livraison parfaite et cartons…Livraison parfaite et cartons d'emballage résistant,12 mai 2022,0
1301,5,Conforme à la commande.Délais…Conforme à la commande.Délais respectés.Merci,12 mai 2022,0
1302,1,"Publicité mensongère !!Publicité mensongère !!Les cartons n’arrivent pas du tout en 24-48h mais en une semaine J’ai déboursé une fortune pour rien, mon déménagement avait deja eu lieu. Le service client ne répond pas. Fuyez !",12 mai 2022,0
1303,5,excellent mais utile de proposer des…excellent mais utile de proposer des sangles pour carton tableaux,12 mai 2022,0
1304,5,Le kit est parfait,11 mai 2022,0
1305,5,ParfaitPrestation parfaite,11 mai 2022,0
1306,5,"La commande est arrivé dans la semaineLa commande est arrivé dans la semaine, cartons bien emballés, il y a des ouvertures sur les côtés.Épaisseur du produit correct et prix intéressant.Merci pour votre professionnalisme.À bientôt pour d’autres achats , je vous recommanderais autour de moi 👍",25 avril 2022,0
1307,5,"Très bon sitePrix abordables ,cartons de qualité et livraison ultra rapide !Je recommande.",11 mai 2022,0
1308,5,"parfait pour la qualité et le SAVLa solidité des cartons DC est irréprochable. Une petite faiblesse de  l'emballage du pack de 2x10 cartons a entrainé la destruction de 2 des cartons, le SAV me les a remboursés sans difficulté.",11 mai 2022,0
1309,5,"Parfait comme à chaque fois 👌Parfait comme à chaque fois 👌Livraison très rapide, cartons de très bonnes qualités 👍",11 mai 2022,0
1310,5,Rapidité de livraison et carton solide!,11 mai 2022,0
1311,5,Très bienTrès bien. Bons produite et rapidité de livraison.,11 mai 2022,0
1312,5,En deux motsEn deux mots : au top !,11 mai 2022,0
1313,5,Qualité et service au rdvExcellent rapport qualité / prix. Un colis manquant réglé avec le sourire en 48h.Bravo.,20 avril 2022,0
1314,5,Efficace et top !,11 mai 2022,0
1315,5,"Livraison rapideLivraison rapide, contenu conforme à la commande. La note est méritée.",11 mai 2022,0
1316,2,Délai et horaire non respecté pour la…Délai et horaire non respecté pour la livraison.j'ai perdu un arpès Midi,11 mai 2022,0
1317,5,Vraiment satisfaiteVraiment satisfaite ! Livraison extrêmement rapide (2 jours après j'avais mes cartons). Cartons de qualité.,11 mai 2022,0
1318,5,Solution  intéressante pour déménagerJe recommande ce site. Très bon pour avoir ses cartons de déménagement. Livrés très rapidement comme annoncés.,11 mai 2022,0
1319,5,Tout a été respectéFacile et efficace,10 mai 2022,0
1320,4,Rapidité et efficacitéRapidité et efficacité. Manque 1 étoile juste parce que je devais être prévenue de la livraison et qu'on m'a appelé 1 fois devant chez moi et forcément je n'étais pas là. Mais j'ai apprécié la rapidité et l'efficacité du chauffeur qui a laissé chez la voisine.,04 mai 2022,0
1321,5,"BienBien, conforme à ma demande",10 mai 2022,0
1322,1,La livraison n' a pas eu lieu le jour…La livraison n' a pas eu lieu le jour annoncé.J'ai décalé par téléphone à J+2.Le livreur est venu chez moi à J+1.Au final j'ai été immobilisé un jour pour rien. J'ai du trouver une solution au dernier moment.,10 mai 2022,0
1323,1,"Le colis n'a pas été livréLe colis n'a pas été livré. Je me suis renseignée sur l'adresse de livraison le 3 mai et on m'a répondu qu'à la date de livraison du 25 avril aucun colis n'avait été livré. Le 3 mai, j'ai réclamé à la Poste de Font Romeu que le colis n'avait pas été livré. On m'a dit qu'il avait été laissé à la boîte postale. La boîte aux lettre est très petite, elle ne peux certainement pas contenir les grandes boîtes de carton. J'ai demandé le remboursement.",03 mai 2022,0
1324,4,Point négatifPoint négatif : pas de créneau horaire pour la livraison!!,10 mai 2022,0
1325,5,tres bientres bien aucun probleme,10 mai 2022,0
1326,5,Très satisfait,10 mai 2022,0
1327,5,excellentservice excellent.personnel efficace et agréable,10 mai 2022,0
1328,5,ImpeccableRien a dire ! Parfait et livreur super cool !,10 mai 2022,0
1329,5,Cartons parfaitement adaptés à nos…Cartons parfaitement adaptés à nos besoins,10 mai 2022,0
1330,5,tres belle offre  rapidité   expedition…tres belle offre  rapidité   expedition   trarif interessant,10 mai 2022,0
1331,5,Rien à signalerRien à signaler C'est vraiment parfait Conforme à la commande livraison rapide.,10 mai 2022,0
1332,5,"2 ème achat chez carton market2 ème achat chez carton market, entièrement satisfaitesite très lisible rapidementproduits de qualité et efficaceslivraison rapide",10 mai 2022,0
1333,5,Délais respectés et produits de qualitéDélais respectés et produits de qualitéJe recommande ce site,26 avril 2022,0
1334,5,rapidite de la livraison,10 mai 2022,0
1335,3,ok pour la livraisonok pour la livraisondeception  des cartons pour dossiers je les trouve un peu FINS,09 mai 2022,0
1336,4,"Livré très rapidementLivré très rapidement - Dommage que les cartons de verres ne disposent pas d'ouverture ""poignée"". Très satisfait",09 mai 2022,0
1337,5,"Envoi rapide, cartons solides.Comme toujours, livraison rapide, cartons solides et bien protégés pour l'envoie.",09 mai 2022,0
1338,5,Cartons de qualitéCartons de qualité. livraison rapide. Je suis pleinement satisfait du produit.,09 mai 2022,0
1339,5,Toujours un service de qualité et des…Toujours un service de qualité et des produits fiable et gage de qualité,09 mai 2022,0
1340,4,la livraison au pied de l'immeuble…la livraison au pied de l'immeuble n'est pas top qd on habite au 6e etage sans ascenseur,03 mai 2022,0
1341,4,"Colis de cartons reçus très rapidementColis de cartons reçus très rapidement, rien à dire. Pour la solidité, je ne m'en suis pas encore servie donc je ne peux rien dire",09 mai 2022,0
1342,5,Très bienTrès bien. Tout était conforme.,09 mai 2022,0
1343,5,"Livraison et produit au topLivraison en temps et en heure, excellent service.Rapport qualité/prix au top !Mille mercis !",09 mai 2022,0
1344,5,Très bienTrès bien. Envoi rapide et efficace. Bon rapport qualité-prix. Les packs sont très pratiques pour évaluer le nombre de cartons nécessaires.,09 mai 2022,0
1345,5,"RapideRapide , commande passée le soir, cartons livrés le lendemain, excellente qualité, je conseille ce site",07 mai 2022,0
1346,5,"ParfaitParfait ! Juste les frais de transporteur vraiment chers mais vu la rapidité de reception, cela s'explique.",06 mai 2022,0
1347,5,"Livraison très rapideLivraison très rapide, le contenu du colis est conforme à mes attentes",06 mai 2022,0
1348,5,Article tout-à-fait conforme à la…Article tout-à-fait conforme à la description. Livraison très rapide.A recommander.,06 mai 2022,0
1349,5,Les cartons achetés me conviennent…Les cartons achetés me conviennent parfaitement.,06 mai 2022,0
1350,5,"Livraison rapideLivraison rapide, satisfaisant",06 mai 2022,0
1351,5,Envoi propre et rapide,05 mai 2022,0
1352,5,SatisfaitSatisfait. Produits de qualité.,05 mai 2022,0
1353,5,"Bonjour à tousBonjour à tous. Livraison rapide, cartons de bonnes qualité, et très bien emballer, site sérieux et de qualité, Merci..Jeff...",05 mai 2022,0
1354,5,"RapiditéRapidité, conformité Le seul bémol : le coût du transport sur la Corse ... !!!",05 mai 2022,0
1355,5,"Commande jour J à 16h,Commande jour J à 16h,Livraison jour J+1 à 10h !!!!!Vous faites mieux que Chronopost en beaucoup moins cher.Vive la libre entreprise",05 mai 2022,0
1356,5,"Livraison rapideLivraison rapide, choix étendu",05 mai 2022,0
1357,5,livré dans les temps et très bien…livré dans les temps et très bien emballé encore merci,05 mai 2022,0
